fileID,fxgroupID,fxgroup,fxtypeID,fxtype,fxsettingID,fxsetting 
G63-67412-4422-40066.wav,4,Non Linear Processing,11,Overdrive,2,Tubish
G63-59500-4422-40067.wav,4,Non Linear Processing,11,Overdrive,2,Tubish
G63-60501-4422-40068.wav,4,Non Linear Processing,11,Overdrive,2,Tubish
G63-61502-4422-40069.wav,4,Non Linear Processing,11,Overdrive,2,Tubish
G63-62503-4422-40070.wav,4,Non Linear Processing,11,Overdrive,2,Tubish
G63-63504-4422-40071.wav,4,Non Linear Processing,11,Overdrive,2,Tubish
G63-64505-4422-40072.wav,4,Non Linear Processing,11,Overdrive,2,Tubish
G63-65506-4422-40073.wav,4,Non Linear Processing,11,Overdrive,2,Tubish
G63-66507-4422-40074.wav,4,Non Linear Processing,11,Overdrive,2,Tubish
G63-67508-4422-40075.wav,4,Non Linear Processing,11,Overdrive,2,Tubish
G63-68509-4422-40076.wav,4,Non Linear Processing,11,Overdrive,2,Tubish
G63-69510-4422-40077.wav,4,Non Linear Processing,11,Overdrive,2,Tubish
G63-70511-4422-40078.wav,4,Non Linear Processing,11,Overdrive,2,Tubish
G63-71512-4422-40079.wav,4,Non Linear Processing,11,Overdrive,2,Tubish
G63-64600-4422-40080.wav,4,Non Linear Processing,11,Overdrive,2,Tubish
G63-65601-4422-40081.wav,4,Non Linear Processing,11,Overdrive,2,Tubish
G63-66602-4422-40082.wav,4,Non Linear Processing,11,Overdrive,2,Tubish
G63-67603-4422-40083.wav,4,Non Linear Processing,11,Overdrive,2,Tubish
G63-68604-4422-40084.wav,4,Non Linear Processing,11,Overdrive,2,Tubish
G63-69605-4422-40085.wav,4,Non Linear Processing,11,Overdrive,2,Tubish
G63-70606-4422-40086.wav,4,Non Linear Processing,11,Overdrive,2,Tubish
G63-71607-4422-40087.wav,4,Non Linear Processing,11,Overdrive,2,Tubish
G63-72608-4422-40088.wav,4,Non Linear Processing,11,Overdrive,2,Tubish
G63-73609-4422-40089.wav,4,Non Linear Processing,11,Overdrive,2,Tubish
G63-74610-4422-40090.wav,4,Non Linear Processing,11,Overdrive,2,Tubish
G63-75611-4422-40091.wav,4,Non Linear Processing,11,Overdrive,2,Tubish
G63-76612-4422-40092.wav,4,Non Linear Processing,11,Overdrive,2,Tubish
G63-40100-4423-40639.wav,4,Non Linear Processing,11,Overdrive,3,Drive
G63-41101-4423-40640.wav,4,Non Linear Processing,11,Overdrive,3,Drive
G63-42102-4423-40641.wav,4,Non Linear Processing,11,Overdrive,3,Drive
G63-43103-4423-40642.wav,4,Non Linear Processing,11,Overdrive,3,Drive
G63-44104-4423-40643.wav,4,Non Linear Processing,11,Overdrive,3,Drive
G63-45105-4423-40644.wav,4,Non Linear Processing,11,Overdrive,3,Drive
G63-46106-4423-40645.wav,4,Non Linear Processing,11,Overdrive,3,Drive
G63-47107-4423-40646.wav,4,Non Linear Processing,11,Overdrive,3,Drive
G63-48108-4423-40647.wav,4,Non Linear Processing,11,Overdrive,3,Drive
G63-49109-4423-40648.wav,4,Non Linear Processing,11,Overdrive,3,Drive
G63-50110-4423-40649.wav,4,Non Linear Processing,11,Overdrive,3,Drive
G63-51111-4423-40650.wav,4,Non Linear Processing,11,Overdrive,3,Drive
G63-52112-4423-40651.wav,4,Non Linear Processing,11,Overdrive,3,Drive
G63-45200-4423-40652.wav,4,Non Linear Processing,11,Overdrive,3,Drive
G63-46201-4423-40653.wav,4,Non Linear Processing,11,Overdrive,3,Drive
G63-47202-4423-40654.wav,4,Non Linear Processing,11,Overdrive,3,Drive
G63-48203-4423-40655.wav,4,Non Linear Processing,11,Overdrive,3,Drive
G63-49204-4423-40656.wav,4,Non Linear Processing,11,Overdrive,3,Drive
G63-50205-4423-40657.wav,4,Non Linear Processing,11,Overdrive,3,Drive
G63-51206-4423-40658.wav,4,Non Linear Processing,11,Overdrive,3,Drive
G63-52207-4423-40659.wav,4,Non Linear Processing,11,Overdrive,3,Drive
G63-53208-4423-40660.wav,4,Non Linear Processing,11,Overdrive,3,Drive
G63-54209-4423-40661.wav,4,Non Linear Processing,11,Overdrive,3,Drive
G63-55210-4423-40662.wav,4,Non Linear Processing,11,Overdrive,3,Drive
G63-56211-4423-40663.wav,4,Non Linear Processing,11,Overdrive,3,Drive
G63-57212-4423-40664.wav,4,Non Linear Processing,11,Overdrive,3,Drive
G63-50300-4423-40665.wav,4,Non Linear Processing,11,Overdrive,3,Drive
G63-51301-4423-40666.wav,4,Non Linear Processing,11,Overdrive,3,Drive
G63-52302-4423-40667.wav,4,Non Linear Processing,11,Overdrive,3,Drive
G63-53303-4423-40668.wav,4,Non Linear Processing,11,Overdrive,3,Drive
G63-54304-4423-40669.wav,4,Non Linear Processing,11,Overdrive,3,Drive
G63-55305-4423-40670.wav,4,Non Linear Processing,11,Overdrive,3,Drive
G63-56306-4423-40671.wav,4,Non Linear Processing,11,Overdrive,3,Drive
G63-57307-4423-40672.wav,4,Non Linear Processing,11,Overdrive,3,Drive
G63-58308-4423-40673.wav,4,Non Linear Processing,11,Overdrive,3,Drive
G63-59309-4423-40674.wav,4,Non Linear Processing,11,Overdrive,3,Drive
G63-60310-4423-40675.wav,4,Non Linear Processing,11,Overdrive,3,Drive
G63-61311-4423-40676.wav,4,Non Linear Processing,11,Overdrive,3,Drive
G63-62312-4423-40677.wav,4,Non Linear Processing,11,Overdrive,3,Drive
G63-55400-4423-40678.wav,4,Non Linear Processing,11,Overdrive,3,Drive
G63-56401-4423-40679.wav,4,Non Linear Processing,11,Overdrive,3,Drive
G63-57402-4423-40680.wav,4,Non Linear Processing,11,Overdrive,3,Drive
G63-58403-4423-40681.wav,4,Non Linear Processing,11,Overdrive,3,Drive
G63-59404-4423-40682.wav,4,Non Linear Processing,11,Overdrive,3,Drive
G63-60405-4423-40683.wav,4,Non Linear Processing,11,Overdrive,3,Drive
G63-61406-4423-40684.wav,4,Non Linear Processing,11,Overdrive,3,Drive
G63-62407-4423-40685.wav,4,Non Linear Processing,11,Overdrive,3,Drive
G63-63408-4423-40686.wav,4,Non Linear Processing,11,Overdrive,3,Drive
G63-64409-4423-40687.wav,4,Non Linear Processing,11,Overdrive,3,Drive
G63-65410-4423-40688.wav,4,Non Linear Processing,11,Overdrive,3,Drive
G63-66411-4423-40689.wav,4,Non Linear Processing,11,Overdrive,3,Drive
G63-67412-4423-40690.wav,4,Non Linear Processing,11,Overdrive,3,Drive
G63-59500-4423-40691.wav,4,Non Linear Processing,11,Overdrive,3,Drive
G63-60501-4423-40692.wav,4,Non Linear Processing,11,Overdrive,3,Drive
G63-61502-4423-40693.wav,4,Non Linear Processing,11,Overdrive,3,Drive
G63-62503-4423-40694.wav,4,Non Linear Processing,11,Overdrive,3,Drive
G63-63504-4423-40695.wav,4,Non Linear Processing,11,Overdrive,3,Drive
G63-64505-4423-40696.wav,4,Non Linear Processing,11,Overdrive,3,Drive
G63-65506-4423-40697.wav,4,Non Linear Processing,11,Overdrive,3,Drive
G63-66507-4423-40698.wav,4,Non Linear Processing,11,Overdrive,3,Drive
G63-67508-4423-40699.wav,4,Non Linear Processing,11,Overdrive,3,Drive
G63-68509-4423-40700.wav,4,Non Linear Processing,11,Overdrive,3,Drive
G63-69510-4423-40701.wav,4,Non Linear Processing,11,Overdrive,3,Drive
G63-70511-4423-40702.wav,4,Non Linear Processing,11,Overdrive,3,Drive
G63-71512-4423-40703.wav,4,Non Linear Processing,11,Overdrive,3,Drive
G63-64600-4423-40704.wav,4,Non Linear Processing,11,Overdrive,3,Drive
G63-65601-4423-40705.wav,4,Non Linear Processing,11,Overdrive,3,Drive
G63-66602-4423-40706.wav,4,Non Linear Processing,11,Overdrive,3,Drive
G63-67603-4423-40707.wav,4,Non Linear Processing,11,Overdrive,3,Drive
G63-68604-4423-40708.wav,4,Non Linear Processing,11,Overdrive,3,Drive
G63-69605-4423-40709.wav,4,Non Linear Processing,11,Overdrive,3,Drive
G63-70606-4423-40710.wav,4,Non Linear Processing,11,Overdrive,3,Drive
G63-71607-4423-40711.wav,4,Non Linear Processing,11,Overdrive,3,Drive
G63-72608-4423-40712.wav,4,Non Linear Processing,11,Overdrive,3,Drive
G63-73609-4423-40713.wav,4,Non Linear Processing,11,Overdrive,3,Drive
G63-74610-4423-40714.wav,4,Non Linear Processing,11,Overdrive,3,Drive
G63-75611-4423-40715.wav,4,Non Linear Processing,11,Overdrive,3,Drive
G63-76612-4423-40716.wav,4,Non Linear Processing,11,Overdrive,3,Drive
G71-40100-1111-20749.wav,1,No FX,0,No FX,1,Clean Instrument Sound
G71-41101-1111-20750.wav,1,No FX,0,No FX,1,Clean Instrument Sound
G71-42102-1111-20751.wav,1,No FX,0,No FX,1,Clean Instrument Sound
G71-43103-1111-20752.wav,1,No FX,0,No FX,1,Clean Instrument Sound
G71-44104-1111-20753.wav,1,No FX,0,No FX,1,Clean Instrument Sound
G71-45105-1111-20754.wav,1,No FX,0,No FX,1,Clean Instrument Sound
G71-46106-1111-20755.wav,1,No FX,0,No FX,1,Clean Instrument Sound
G71-47107-1111-20756.wav,1,No FX,0,No FX,1,Clean Instrument Sound
G71-48108-1111-20757.wav,1,No FX,0,No FX,1,Clean Instrument Sound
G71-49109-1111-20758.wav,1,No FX,0,No FX,1,Clean Instrument Sound
G71-50110-1111-20759.wav,1,No FX,0,No FX,1,Clean Instrument Sound
G71-51111-1111-20760.wav,1,No FX,0,No FX,1,Clean Instrument Sound
G71-52112-1111-20761.wav,1,No FX,0,No FX,1,Clean Instrument Sound
G71-45200-1111-20762.wav,1,No FX,0,No FX,1,Clean Instrument Sound
G71-46201-1111-20763.wav,1,No FX,0,No FX,1,Clean Instrument Sound
G71-47202-1111-20764.wav,1,No FX,0,No FX,1,Clean Instrument Sound
G71-48203-1111-20765.wav,1,No FX,0,No FX,1,Clean Instrument Sound
G71-49204-1111-20766.wav,1,No FX,0,No FX,1,Clean Instrument Sound
G71-50205-1111-20767.wav,1,No FX,0,No FX,1,Clean Instrument Sound
G71-51206-1111-20768.wav,1,No FX,0,No FX,1,Clean Instrument Sound
G71-52207-1111-20769.wav,1,No FX,0,No FX,1,Clean Instrument Sound
G71-53208-1111-20770.wav,1,No FX,0,No FX,1,Clean Instrument Sound
G71-54209-1111-20771.wav,1,No FX,0,No FX,1,Clean Instrument Sound
G71-55210-1111-20772.wav,1,No FX,0,No FX,1,Clean Instrument Sound
G71-56211-1111-20773.wav,1,No FX,0,No FX,1,Clean Instrument Sound
G71-57212-1111-20774.wav,1,No FX,0,No FX,1,Clean Instrument Sound
G71-50300-1111-20775.wav,1,No FX,0,No FX,1,Clean Instrument Sound
G71-51301-1111-20776.wav,1,No FX,0,No FX,1,Clean Instrument Sound
G71-52302-1111-20777.wav,1,No FX,0,No FX,1,Clean Instrument Sound
G71-53303-1111-20778.wav,1,No FX,0,No FX,1,Clean Instrument Sound
G71-54304-1111-20779.wav,1,No FX,0,No FX,1,Clean Instrument Sound
G71-55305-1111-20780.wav,1,No FX,0,No FX,1,Clean Instrument Sound
G71-56306-1111-20781.wav,1,No FX,0,No FX,1,Clean Instrument Sound
G71-57307-1111-20782.wav,1,No FX,0,No FX,1,Clean Instrument Sound
G71-58308-1111-20783.wav,1,No FX,0,No FX,1,Clean Instrument Sound
G71-59309-1111-20784.wav,1,No FX,0,No FX,1,Clean Instrument Sound
G71-60310-1111-20785.wav,1,No FX,0,No FX,1,Clean Instrument Sound
G71-61311-1111-20786.wav,1,No FX,0,No FX,1,Clean Instrument Sound
G71-62312-1111-20787.wav,1,No FX,0,No FX,1,Clean Instrument Sound
G71-55400-1111-20788.wav,1,No FX,0,No FX,1,Clean Instrument Sound
G71-56401-1111-20789.wav,1,No FX,0,No FX,1,Clean Instrument Sound
G71-57402-1111-20790.wav,1,No FX,0,No FX,1,Clean Instrument Sound
G71-58403-1111-20791.wav,1,No FX,0,No FX,1,Clean Instrument Sound
G71-59404-1111-20792.wav,1,No FX,0,No FX,1,Clean Instrument Sound
G71-60405-1111-20793.wav,1,No FX,0,No FX,1,Clean Instrument Sound
G71-61406-1111-20794.wav,1,No FX,0,No FX,1,Clean Instrument Sound
G71-62407-1111-20795.wav,1,No FX,0,No FX,1,Clean Instrument Sound
G71-63408-1111-20796.wav,1,No FX,0,No FX,1,Clean Instrument Sound
G71-64409-1111-20797.wav,1,No FX,0,No FX,1,Clean Instrument Sound
G71-65410-1111-20798.wav,1,No FX,0,No FX,1,Clean Instrument Sound
G71-66411-1111-20799.wav,1,No FX,0,No FX,1,Clean Instrument Sound
G71-67412-1111-20800.wav,1,No FX,0,No FX,1,Clean Instrument Sound
G71-59500-1111-20801.wav,1,No FX,0,No FX,1,Clean Instrument Sound
G71-60501-1111-20802.wav,1,No FX,0,No FX,1,Clean Instrument Sound
G71-61502-1111-20803.wav,1,No FX,0,No FX,1,Clean Instrument Sound
G71-62503-1111-20804.wav,1,No FX,0,No FX,1,Clean Instrument Sound
G71-63504-1111-20805.wav,1,No FX,0,No FX,1,Clean Instrument Sound
G71-64505-1111-20806.wav,1,No FX,0,No FX,1,Clean Instrument Sound
G71-65506-1111-20807.wav,1,No FX,0,No FX,1,Clean Instrument Sound
G71-66507-1111-20808.wav,1,No FX,0,No FX,1,Clean Instrument Sound
G71-67508-1111-20809.wav,1,No FX,0,No FX,1,Clean Instrument Sound
G71-68509-1111-20810.wav,1,No FX,0,No FX,1,Clean Instrument Sound
G71-69510-1111-20811.wav,1,No FX,0,No FX,1,Clean Instrument Sound
G71-70511-1111-20812.wav,1,No FX,0,No FX,1,Clean Instrument Sound
G71-71512-1111-20813.wav,1,No FX,0,No FX,1,Clean Instrument Sound
G71-64600-1111-20814.wav,1,No FX,0,No FX,1,Clean Instrument Sound
G71-65601-1111-20815.wav,1,No FX,0,No FX,1,Clean Instrument Sound
G71-66602-1111-20816.wav,1,No FX,0,No FX,1,Clean Instrument Sound
G71-67603-1111-20817.wav,1,No FX,0,No FX,1,Clean Instrument Sound
G71-68604-1111-20818.wav,1,No FX,0,No FX,1,Clean Instrument Sound
G71-69605-1111-20819.wav,1,No FX,0,No FX,1,Clean Instrument Sound
G71-70606-1111-20820.wav,1,No FX,0,No FX,1,Clean Instrument Sound
G71-71607-1111-20821.wav,1,No FX,0,No FX,1,Clean Instrument Sound
G71-72608-1111-20822.wav,1,No FX,0,No FX,1,Clean Instrument Sound
G71-73609-1111-20823.wav,1,No FX,0,No FX,1,Clean Instrument Sound
G71-74610-1111-20824.wav,1,No FX,0,No FX,1,Clean Instrument Sound
G71-75611-1111-20825.wav,1,No FX,0,No FX,1,Clean Instrument Sound
G71-76612-1111-20826.wav,1,No FX,0,No FX,1,Clean Instrument Sound
G71-40100-1121-26989.wav,1,No FX,1,EQ,1,Fender Twin
G71-41101-1121-26990.wav,1,No FX,1,EQ,1,Fender Twin
G71-42102-1121-26991.wav,1,No FX,1,EQ,1,Fender Twin
G71-43103-1121-26992.wav,1,No FX,1,EQ,1,Fender Twin
G71-44104-1121-26993.wav,1,No FX,1,EQ,1,Fender Twin
G71-45105-1121-26994.wav,1,No FX,1,EQ,1,Fender Twin
G71-46106-1121-26995.wav,1,No FX,1,EQ,1,Fender Twin
G71-47107-1121-26996.wav,1,No FX,1,EQ,1,Fender Twin
G71-48108-1121-26997.wav,1,No FX,1,EQ,1,Fender Twin
G71-49109-1121-26998.wav,1,No FX,1,EQ,1,Fender Twin
G71-50110-1121-26999.wav,1,No FX,1,EQ,1,Fender Twin
G71-51111-1121-27000.wav,1,No FX,1,EQ,1,Fender Twin
G71-52112-1121-27001.wav,1,No FX,1,EQ,1,Fender Twin
G71-45200-1121-27002.wav,1,No FX,1,EQ,1,Fender Twin
G71-46201-1121-27003.wav,1,No FX,1,EQ,1,Fender Twin
G71-47202-1121-27004.wav,1,No FX,1,EQ,1,Fender Twin
G71-48203-1121-27005.wav,1,No FX,1,EQ,1,Fender Twin
G71-49204-1121-27006.wav,1,No FX,1,EQ,1,Fender Twin
G71-50205-1121-27007.wav,1,No FX,1,EQ,1,Fender Twin
G71-51206-1121-27008.wav,1,No FX,1,EQ,1,Fender Twin
G71-52207-1121-27009.wav,1,No FX,1,EQ,1,Fender Twin
G71-53208-1121-27010.wav,1,No FX,1,EQ,1,Fender Twin
G71-54209-1121-27011.wav,1,No FX,1,EQ,1,Fender Twin
G71-55210-1121-27012.wav,1,No FX,1,EQ,1,Fender Twin
G71-56211-1121-27013.wav,1,No FX,1,EQ,1,Fender Twin
G71-57212-1121-27014.wav,1,No FX,1,EQ,1,Fender Twin
G71-50300-1121-27015.wav,1,No FX,1,EQ,1,Fender Twin
G71-51301-1121-27016.wav,1,No FX,1,EQ,1,Fender Twin
G71-52302-1121-27017.wav,1,No FX,1,EQ,1,Fender Twin
G71-53303-1121-27018.wav,1,No FX,1,EQ,1,Fender Twin
G71-54304-1121-27019.wav,1,No FX,1,EQ,1,Fender Twin
G71-55305-1121-27020.wav,1,No FX,1,EQ,1,Fender Twin
G71-56306-1121-27021.wav,1,No FX,1,EQ,1,Fender Twin
G71-57307-1121-27022.wav,1,No FX,1,EQ,1,Fender Twin
G71-58308-1121-27023.wav,1,No FX,1,EQ,1,Fender Twin
G71-59309-1121-27024.wav,1,No FX,1,EQ,1,Fender Twin
G71-60310-1121-27025.wav,1,No FX,1,EQ,1,Fender Twin
G71-61311-1121-27026.wav,1,No FX,1,EQ,1,Fender Twin
G71-62312-1121-27027.wav,1,No FX,1,EQ,1,Fender Twin
G71-55400-1121-27028.wav,1,No FX,1,EQ,1,Fender Twin
G71-56401-1121-27029.wav,1,No FX,1,EQ,1,Fender Twin
G71-57402-1121-27030.wav,1,No FX,1,EQ,1,Fender Twin
G71-58403-1121-27031.wav,1,No FX,1,EQ,1,Fender Twin
G71-59404-1121-27032.wav,1,No FX,1,EQ,1,Fender Twin
G71-60405-1121-27033.wav,1,No FX,1,EQ,1,Fender Twin
G71-61406-1121-27034.wav,1,No FX,1,EQ,1,Fender Twin
G71-62407-1121-27035.wav,1,No FX,1,EQ,1,Fender Twin
G71-63408-1121-27036.wav,1,No FX,1,EQ,1,Fender Twin
G71-64409-1121-27037.wav,1,No FX,1,EQ,1,Fender Twin
G71-65410-1121-27038.wav,1,No FX,1,EQ,1,Fender Twin
G71-66411-1121-27039.wav,1,No FX,1,EQ,1,Fender Twin
G71-67412-1121-27040.wav,1,No FX,1,EQ,1,Fender Twin
G71-59500-1121-27041.wav,1,No FX,1,EQ,1,Fender Twin
G71-60501-1121-27042.wav,1,No FX,1,EQ,1,Fender Twin
G71-61502-1121-27043.wav,1,No FX,1,EQ,1,Fender Twin
G71-62503-1121-27044.wav,1,No FX,1,EQ,1,Fender Twin
G71-63504-1121-27045.wav,1,No FX,1,EQ,1,Fender Twin
G71-64505-1121-27046.wav,1,No FX,1,EQ,1,Fender Twin
G71-65506-1121-27047.wav,1,No FX,1,EQ,1,Fender Twin
G71-66507-1121-27048.wav,1,No FX,1,EQ,1,Fender Twin
G71-67508-1121-27049.wav,1,No FX,1,EQ,1,Fender Twin
G71-68509-1121-27050.wav,1,No FX,1,EQ,1,Fender Twin
G71-69510-1121-27051.wav,1,No FX,1,EQ,1,Fender Twin
G71-70511-1121-27052.wav,1,No FX,1,EQ,1,Fender Twin
G71-71512-1121-27053.wav,1,No FX,1,EQ,1,Fender Twin
G71-64600-1121-27054.wav,1,No FX,1,EQ,1,Fender Twin
G71-65601-1121-27055.wav,1,No FX,1,EQ,1,Fender Twin
G71-66602-1121-27056.wav,1,No FX,1,EQ,1,Fender Twin
G71-67603-1121-27057.wav,1,No FX,1,EQ,1,Fender Twin
G71-68604-1121-27058.wav,1,No FX,1,EQ,1,Fender Twin
G71-69605-1121-27059.wav,1,No FX,1,EQ,1,Fender Twin
G71-70606-1121-27060.wav,1,No FX,1,EQ,1,Fender Twin
G71-71607-1121-27061.wav,1,No FX,1,EQ,1,Fender Twin
G71-72608-1121-27062.wav,1,No FX,1,EQ,1,Fender Twin
G71-73609-1121-27063.wav,1,No FX,1,EQ,1,Fender Twin
G71-74610-1121-27064.wav,1,No FX,1,EQ,1,Fender Twin
G71-75611-1121-27065.wav,1,No FX,1,EQ,1,Fender Twin
G71-76612-1121-27066.wav,1,No FX,1,EQ,1,Fender Twin
G71-40100-1122-27613.wav,1,No FX,1,EQ,2,Speaker Simulation
G71-41101-1122-27614.wav,1,No FX,1,EQ,2,Speaker Simulation
G71-42102-1122-27615.wav,1,No FX,1,EQ,2,Speaker Simulation
G71-43103-1122-27616.wav,1,No FX,1,EQ,2,Speaker Simulation
G71-44104-1122-27617.wav,1,No FX,1,EQ,2,Speaker Simulation
G71-45105-1122-27618.wav,1,No FX,1,EQ,2,Speaker Simulation
G71-46106-1122-27619.wav,1,No FX,1,EQ,2,Speaker Simulation
G71-47107-1122-27620.wav,1,No FX,1,EQ,2,Speaker Simulation
G71-48108-1122-27621.wav,1,No FX,1,EQ,2,Speaker Simulation
G71-49109-1122-27622.wav,1,No FX,1,EQ,2,Speaker Simulation
G71-50110-1122-27623.wav,1,No FX,1,EQ,2,Speaker Simulation
G71-51111-1122-27624.wav,1,No FX,1,EQ,2,Speaker Simulation
G71-52112-1122-27625.wav,1,No FX,1,EQ,2,Speaker Simulation
G71-45200-1122-27626.wav,1,No FX,1,EQ,2,Speaker Simulation
G71-46201-1122-27627.wav,1,No FX,1,EQ,2,Speaker Simulation
G71-47202-1122-27628.wav,1,No FX,1,EQ,2,Speaker Simulation
G71-48203-1122-27629.wav,1,No FX,1,EQ,2,Speaker Simulation
G71-49204-1122-27630.wav,1,No FX,1,EQ,2,Speaker Simulation
G71-50205-1122-27631.wav,1,No FX,1,EQ,2,Speaker Simulation
G71-51206-1122-27632.wav,1,No FX,1,EQ,2,Speaker Simulation
G71-52207-1122-27633.wav,1,No FX,1,EQ,2,Speaker Simulation
G71-53208-1122-27634.wav,1,No FX,1,EQ,2,Speaker Simulation
G71-54209-1122-27635.wav,1,No FX,1,EQ,2,Speaker Simulation
G71-55210-1122-27636.wav,1,No FX,1,EQ,2,Speaker Simulation
G71-56211-1122-27637.wav,1,No FX,1,EQ,2,Speaker Simulation
G71-57212-1122-27638.wav,1,No FX,1,EQ,2,Speaker Simulation
G71-50300-1122-27639.wav,1,No FX,1,EQ,2,Speaker Simulation
G71-51301-1122-27640.wav,1,No FX,1,EQ,2,Speaker Simulation
G71-52302-1122-27641.wav,1,No FX,1,EQ,2,Speaker Simulation
G71-53303-1122-27642.wav,1,No FX,1,EQ,2,Speaker Simulation
G71-54304-1122-27643.wav,1,No FX,1,EQ,2,Speaker Simulation
G71-55305-1122-27644.wav,1,No FX,1,EQ,2,Speaker Simulation
G71-56306-1122-27645.wav,1,No FX,1,EQ,2,Speaker Simulation
G71-57307-1122-27646.wav,1,No FX,1,EQ,2,Speaker Simulation
G71-58308-1122-27647.wav,1,No FX,1,EQ,2,Speaker Simulation
G71-59309-1122-27648.wav,1,No FX,1,EQ,2,Speaker Simulation
G71-60310-1122-27649.wav,1,No FX,1,EQ,2,Speaker Simulation
G71-61311-1122-27650.wav,1,No FX,1,EQ,2,Speaker Simulation
G71-62312-1122-27651.wav,1,No FX,1,EQ,2,Speaker Simulation
G71-55400-1122-27652.wav,1,No FX,1,EQ,2,Speaker Simulation
G71-56401-1122-27653.wav,1,No FX,1,EQ,2,Speaker Simulation
G71-57402-1122-27654.wav,1,No FX,1,EQ,2,Speaker Simulation
G71-58403-1122-27655.wav,1,No FX,1,EQ,2,Speaker Simulation
G71-59404-1122-27656.wav,1,No FX,1,EQ,2,Speaker Simulation
G71-60405-1122-27657.wav,1,No FX,1,EQ,2,Speaker Simulation
G71-61406-1122-27658.wav,1,No FX,1,EQ,2,Speaker Simulation
G71-62407-1122-27659.wav,1,No FX,1,EQ,2,Speaker Simulation
G71-63408-1122-27660.wav,1,No FX,1,EQ,2,Speaker Simulation
G71-64409-1122-27661.wav,1,No FX,1,EQ,2,Speaker Simulation
G71-65410-1122-27662.wav,1,No FX,1,EQ,2,Speaker Simulation
G71-66411-1122-27663.wav,1,No FX,1,EQ,2,Speaker Simulation
G71-67412-1122-27664.wav,1,No FX,1,EQ,2,Speaker Simulation
G71-59500-1122-27665.wav,1,No FX,1,EQ,2,Speaker Simulation
G71-60501-1122-27666.wav,1,No FX,1,EQ,2,Speaker Simulation
G71-61502-1122-27667.wav,1,No FX,1,EQ,2,Speaker Simulation
G71-62503-1122-27668.wav,1,No FX,1,EQ,2,Speaker Simulation
G71-63504-1122-27669.wav,1,No FX,1,EQ,2,Speaker Simulation
G71-64505-1122-27670.wav,1,No FX,1,EQ,2,Speaker Simulation
G71-65506-1122-27671.wav,1,No FX,1,EQ,2,Speaker Simulation
G71-66507-1122-27672.wav,1,No FX,1,EQ,2,Speaker Simulation
G71-67508-1122-27673.wav,1,No FX,1,EQ,2,Speaker Simulation
G71-68509-1122-27674.wav,1,No FX,1,EQ,2,Speaker Simulation
G71-69510-1122-27675.wav,1,No FX,1,EQ,2,Speaker Simulation
G71-70511-1122-27676.wav,1,No FX,1,EQ,2,Speaker Simulation
G71-71512-1122-27677.wav,1,No FX,1,EQ,2,Speaker Simulation
G71-64600-1122-27678.wav,1,No FX,1,EQ,2,Speaker Simulation
G71-65601-1122-27679.wav,1,No FX,1,EQ,2,Speaker Simulation
G71-66602-1122-27680.wav,1,No FX,1,EQ,2,Speaker Simulation
G71-67603-1122-27681.wav,1,No FX,1,EQ,2,Speaker Simulation
G71-68604-1122-27682.wav,1,No FX,1,EQ,2,Speaker Simulation
G71-69605-1122-27683.wav,1,No FX,1,EQ,2,Speaker Simulation
G71-70606-1122-27684.wav,1,No FX,1,EQ,2,Speaker Simulation
G71-71607-1122-27685.wav,1,No FX,1,EQ,2,Speaker Simulation
G71-72608-1122-27686.wav,1,No FX,1,EQ,2,Speaker Simulation
G71-73609-1122-27687.wav,1,No FX,1,EQ,2,Speaker Simulation
G71-74610-1122-27688.wav,1,No FX,1,EQ,2,Speaker Simulation
G71-75611-1122-27689.wav,1,No FX,1,EQ,2,Speaker Simulation
G71-76612-1122-27690.wav,1,No FX,1,EQ,2,Speaker Simulation
G71-40100-2211-21373.wav,2,Ambience,2,FeedbackDelay,1,Short Time High Feedback
G71-41101-2211-21374.wav,2,Ambience,2,FeedbackDelay,1,Short Time High Feedback
G71-42102-2211-21375.wav,2,Ambience,2,FeedbackDelay,1,Short Time High Feedback
G71-43103-2211-21376.wav,2,Ambience,2,FeedbackDelay,1,Short Time High Feedback
G71-44104-2211-21377.wav,2,Ambience,2,FeedbackDelay,1,Short Time High Feedback
G71-45105-2211-21378.wav,2,Ambience,2,FeedbackDelay,1,Short Time High Feedback
G71-46106-2211-21379.wav,2,Ambience,2,FeedbackDelay,1,Short Time High Feedback
G71-47107-2211-21380.wav,2,Ambience,2,FeedbackDelay,1,Short Time High Feedback
G71-48108-2211-21381.wav,2,Ambience,2,FeedbackDelay,1,Short Time High Feedback
G71-49109-2211-21382.wav,2,Ambience,2,FeedbackDelay,1,Short Time High Feedback
G71-50110-2211-21383.wav,2,Ambience,2,FeedbackDelay,1,Short Time High Feedback
G71-51111-2211-21384.wav,2,Ambience,2,FeedbackDelay,1,Short Time High Feedback
G71-52112-2211-21385.wav,2,Ambience,2,FeedbackDelay,1,Short Time High Feedback
G71-45200-2211-21386.wav,2,Ambience,2,FeedbackDelay,1,Short Time High Feedback
G71-46201-2211-21387.wav,2,Ambience,2,FeedbackDelay,1,Short Time High Feedback
G71-47202-2211-21388.wav,2,Ambience,2,FeedbackDelay,1,Short Time High Feedback
G71-48203-2211-21389.wav,2,Ambience,2,FeedbackDelay,1,Short Time High Feedback
G71-49204-2211-21390.wav,2,Ambience,2,FeedbackDelay,1,Short Time High Feedback
